t,S,Analytic,QNN$_7$,QNN$_4$,R-QNN$^{(2)}_4$,R-QNN$^{(3)}_4$
0.0,23.924402445803224,0.020755354283471417,-1.0929155,-1.7927688,-0.9259121,-0.8300481
0.0,24.013340744858255,0.021958882488323894,-1.0785377,-1.7687947,-0.9165327,-0.82396483
0.0,24.102279043913285,0.023220668612728035,-1.0639513,-1.7446202,-0.9069864,-0.8177147
0.0,24.191217342968315,0.02454289770487733,-1.0491729,-1.720258,-0.89728993,-0.81131434
0.0,24.28015564202335,0.025927806964275546,-1.0342109,-1.695683,-0.8874516,-0.8047638
0.0,24.36909394107838,0.027377685813751274,-1.0190487,-1.6709161,-0.8774547,-0.7980547
0.0,24.45803224013341,0.028894875927659935,-1.0037112,-1.6459467,-0.8672909,-0.79117036
0.0,24.54697053918844,0.03048177121561496,-0.9881902,-1.6207793,-0.8569853,-0.7841525
0.0,24.63590883824347,0.03214081776114808,-0.9724605,-1.5954158,-0.84651273,-0.7769511
0.0,24.7248471372985,0.033874513714749754,-0.9565389,-1.569854,-0.83588165,-0.76959944
0.0,24.81378543635353,0.03568540914081403,-0.94043374,-1.5440919,-0.8251087,-0.7620642
0.0,24.90272373540856,0.037576105818075245,-0.9241533,-1.5181444,-0.8141605,-0.75438714
0.0,24.99166203446359,0.03954925699317369,-0.9076476,-1.4919859,-0.80306214,-0.74654317
0.0,25.08060033351862,0.04160756708707891,-0.8909917,-1.4656355,-0.7917802,-0.7385156
0.0,25.16953863257365,0.04375379135413682,-0.8741188,-1.4390892,-0.7803647,-0.7303295
0.0,25.258476931628685,0.045990735493585566,-0.85702896,-1.4123446,-0.7687656,-0.7219682
0.0,25.347415230683715,0.048321255213466974,-0.8397722,-1.3854101,-0.757008,-0.7134483
0.0,25.436353529738746,0.05074825574688624,-0.8223319,-1.3582733,-0.7451002,-0.70475316
0.0,25.525291828793776,0.05327469132068785,-0.8046746,-1.3309425,-0.7330255,-0.6958828
0.0,25.614230127848806,0.05590356457664547,-0.78683376,-1.3034155,-0.7207839,-0.68682885
0.0,25.703168426903837,0.05863792594533901,-0.7688093,-1.2756926,-0.70836705,-0.6776247
0.0,25.792106725958867,0.06148087297298055,-0.75057626,-1.2477797,-0.69579166,-0.66821194
0.0,25.881045025013897,0.06443554960147424,-0.7321429,-1.2196729,-0.6830494,-0.65864897
0.0,25.969983324068927,0.06750514540210006,-0.71353436,-1.1913636,-0.6701402,-0.6488941
0.0,26.058921623123958,0.07069289476325125,-0.6947005,-1.1628646,-0.65703076,-0.6389723
0.0,26.147859922178988,0.0740020760327248,-0.6756997,-1.1341715,-0.6437878,-0.6288502
0.0,26.23679822123402,0.07743601061513838,-0.656482,-1.1052885,-0.63036126,-0.6185446
0.0,26.325736520289052,0.08099806202507598,-0.63708067,-1.0762033,-0.6167678,-0.60807204
0.0,26.414674819344082,0.08469163489667197,-0.61747074,-1.0469323,-0.60299915,-0.59742427
0.0,26.503613118399112,0.08852017395035627,-0.59764385,-1.0174674,-0.58905524,-0.5865929
0.0,26.592551417454143,0.0924871629175652,-0.57766676,-0.9878105,-0.5749361,-0.5755446
0.0,26.681489716509173,0.09659612342428803,-0.557456,-0.9579617,-0.560625,-0.56433773
0.0,26.770428015564203,0.10085061383432659,-0.5370784,-0.92791677,-0.54616374,-0.5529306
0.0,26.859366314619233,0.10525422805326756,-0.51647544,-0.8976841,-0.53153557,-0.5413482
0.0,26.948304613674264,0.10981059429415274,-0.49568892,-0.8672637,-0.51671547,-0.5295656
0.0,27.037242912729294,0.11452337380592348,-0.47469378,-0.8366409,-0.50172013,-0.51758265
0.0,27.126181211784324,0.11939625956574051,-0.4535067,-0.8058387,-0.48653287,-0.5054245
0.0,27.215119510839354,0.12443297493633199,-0.43211937,-0.7748425,-0.4711954,-0.49305773
0.0,27.30405780989439,0.12963727228958644,-0.41051507,-0.7436523,-0.45565766,-0.48051572
0.0,27.39299610894942,0.13501293159759142,-0.38871884,-0.7122764,-0.43993634,-0.46775675
0.0,27.48193440800445,0.14056375899243223,-0.366714,-0.6807023,-0.42401475,-0.45483088
0.0,27.57087270705948,0.1462935852960363,-0.34452558,-0.6489447,-0.40794295,-0.44167972
0.0,27.65981100611451,0.15220626452143438,-0.32215357,-0.61699927,-0.39167923,-0.42833662
0.0,27.74874930516954,0.15830567234678794,-0.2995479,-0.584864,-0.37523192,-0.4148016
0.0,27.83768760422457,0.16459570456362682,-0.27674198,-0.55253685,-0.35860938,-0.4010496
0.0,27.9266259032796,0.1710802755007066,-0.25374413,-0.5200219,-0.34178656,-0.38711405
0.0,28.01556420233463,0.17776331642496834,-0.230546,-0.4873234,-0.32478017,-0.37296987
0.0,28.10450250138966,0.1846487739210545,-0.2071476,-0.45443296,-0.3075568,-0.35861707
0.0,28.19344080044469,0.19174060825094452,-0.18353224,-0.42135477,-0.29019994,-0.344064
0.0,28.282379099499725,0.1990427916951547,-0.15972495,-0.38808882,-0.27265114,-0.3293023
0.0,28.371317398554755,0.20655930687712232,-0.13573408,-0.3546372,-0.2548687,-0.31434035
0.0,28.460255697609785,0.21429414507224598,-0.11148453,-0.321002,-0.23693605,-0.29916143
0.0,28.549193996664815,0.22225130450324615,-0.08706808,-0.2871728,-0.21879478,-0.28376555
0.0,28.638132295719846,0.2304347886232847,-0.062451363,-0.25316,-0.20046993,-0.26817775
0.0,28.727070594774876,0.23884860438857736,-0.037626028,-0.21896154,-0.18193646,-0.25238132
0.0,28.816008893829906,0.24749676052193337,-0.012600422,-0.18457949,-0.1632194,-0.23635961
0.0,28.904947192884936,0.2563832657689198,0.012625456,-0.15000343,-0.14430209,-0.22014596
0.0,28.993885491939967,0.26551212714816463,0.038068295,-0.11525214,-0.12519284,-0.20368196
0.0,29.082823790994997,0.27488734819742744,0.063711405,-0.080308914,-0.10590835,-0.18702604
0.0,29.171762090050027,0.28451292721697463,0.08955479,-0.045184195,-0.0864069,-0.17014481
0.0,29.26070038910506,0.2943928555118367,0.11559844,-0.009875894,-0.06671353,-0.15306331
0.0,29.34963868816009,0.3045311156345778,0.14187574,0.025613904,-0.046811532,-0.13575651
0.0,29.43857698721512,0.31493167962995905,0.16833663,0.061291456,-0.026725959,-0.11823274
0.0,29.52751528627015,0.32559850728326545,0.19501448,0.097150505,-0.006440114,-0.10048367
0.0,29.616453585325182,0.33653554437358624,0.22186756,0.13320565,0.0140626915,-0.08250095
0.0,29.705391884380212,0.3477467209337428,0.24897099,0.16942352,0.034740735,-0.06430961
0.0,29.794330183435243,0.3592359495182018,0.27624965,0.20584166,0.05563574,-0.045909658
0.0,29.883268482490273,0.37100712348055254,0.30373693,0.2424267,0.076739356,-0.027276054
0.0,29.972206781545303,0.383064115261909,0.33143282,0.27920365,0.0980349,-0.0084088
0.0,30.061145080600333,0.3954107746917326,0.35934567,0.31616837,0.11953072,0.010692105
0.0,30.150083379655364,0.4080509273023698,0.38746715,0.35330832,0.1412435,0.030001625
0.0,30.239021678710397,0.42098837265880906,0.41579723,0.3906256,0.1631649,0.049544796
0.0,30.327959977765428,0.43422688270481924,0.4443109,0.42812228,0.18526988,0.06931327
0.0,30.416898276820458,0.44777020012698365,0.47304153,0.4658109,0.20759182,0.089323744
0.0,30.505836575875488,0.4616220367377464,0.5019975,0.5036706,0.23012237,0.10955118
0.0,30.59477487493052,0.47578607187873967,0.53114533,0.541718,0.25287825,0.13001226
0.0,30.68371317398555,0.49026595084573454,0.5604851,0.5799407,0.27582604,0.15071534
0.0,30.77265147304058,0.5050652833362141,0.59005857,0.6183469,0.29898244,0.17163537
0.0,30.86158977209561,0.520187641920832,0.6198406,0.65692425,0.32234746,0.19279741
0.0,30.95052807115064,0.5356365605398343,0.6498146,0.69568723,0.34592944,0.21420978
0.0,31.03946637020567,0.5514155330254917,0.68002224,0.73462546,0.3697284,0.23583911
0.0,31.1284046692607,0.567528011651607,0.71039677,0.77374935,0.39373595,0.25771046
0.0,31.217342968315734,0.5839774057110532,0.7410383,0.8130485,0.41795212,0.27982378
0.0,31.306281267370764,0.6007670801223401,0.7718468,0.8525312,0.4423769,0.30217075
0.0,31.395219566425794,0.6179003540660943,0.80286384,0.8921787,0.46703535,0.32474303
0.0,31.484157865480825,0.6353804996523245,0.83409786,0.9320098,0.49189407,0.34758234
0.0,31.573096164535855,0.6532107406193086,0.86553216,0.97201824,0.51696974,0.3706386
0.0,31.662034463590885,0.6713942510649131,0.89719176,1.0122061,0.5422624,0.3939619
0.0,31.750972762645915,0.6899341542110715,0.92906,1.052567,0.56778866,0.41751885
0.0,31.839911061700946,0.7088335212021182,0.9611118,1.0931096,0.5935152,0.4413178
0.0,31.928849360755976,0.72809536993769,0.9934014,1.133821,0.6194754,0.46534204
0.0,32.017787659811006,0.7477226639407553,1.0258871,1.174712,0.64564425,0.48964167
0.0,32.106725958866036,0.7677183112614303,1.0585856,1.2157738,0.6720467,0.5141833
0.0,32.19566425792107,0.7880851634170192,1.0914928,1.2570173,0.69866616,0.53895855
0.0,32.2846025569761,0.8088260143688819,1.1246002,1.2984381,0.72548586,0.5639925
0.0,32.37354085603113,0.8299435995365192,1.1579329,1.3400257,0.7525392,0.58926845
0.0,32.46247915508616,0.8514405948492918,1.1914617,1.3817928,0.7798262,0.6148031
0.0,32.55141745414119,0.8733196158361691,1.2252116,1.4237287,0.80732185,0.64058805
0.0,32.64035575319622,0.8955832167538063,1.259166,1.465838,0.83505946,0.66660666
0.0,32.729294052251255,0.9182338897533109,1.293329,1.5081286,0.8630224,0.692909
0.0,32.818232351306285,0.9412740640858166,1.327709,1.5505884,0.8912023,0.71943665
0.0,32.907170650361316,0.9647061053472168,1.3622892,1.5932274,0.9195991,0.7462313
0.0,32.996108949416346,0.9885323147621277,1.3970697,1.6360292,0.94822127,0.773268
0.0,33.085047248471376,1.0127549285072526,1.4320838,1.6790093,0.97709376,0.8005717
0.0,33.17398554752641,1.0373761170742117,1.4673233,1.7221553,1.0061665,0.8281174
0.0,33.26292384658144,1.0623979846719553,1.5027463,1.7654818,1.0354979,0.85593843
0.0,33.35186214563647,1.087822568668667,1.5383697,1.8089741,1.065063,0.8840015
0.0,33.4408004446915,1.113651839073265,1.574235,1.8526386,1.0948284,0.9123399
0.0,33.52973874374653,1.139887698056297,1.6102588,1.896472,1.1248357,0.9409287
0.0,33.61867704280156,1.1665319795102977,1.6465455,1.9404786,1.1550934,0.9697678
0.0,33.70761534185659,1.1935864486493752,1.6830367,1.9846541,1.1855681,0.99887395
0.0,33.79655364091162,1.2210528016478506,1.7196947,2.0289986,1.2162681,1.0282388
0.0,33.88549193996665,1.2489326653178807,1.7566115,2.07351,1.2472267,1.0578623
0.0,33.97443023902168,1.2772275968256874,1.7937326,2.1182017,1.278394,1.0877695
0.0,34.06336853807671,1.305939083446244,1.8310332,2.1630533,1.3098032,1.1179187
0.0,34.15230683713174,1.3350685423561224,1.86858,2.208078,1.3414462,1.148335
0.0,34.24124513618677,1.364617320464097,1.9063145,2.2532663,1.3733478,1.1790099
0.0,34.3301834352418,1.3945866942792922,1.9442785,2.2986288,1.4054496,1.2099769
0.0,34.41912173429683,1.424977869816404,1.982426,2.3441563,1.4378102,1.2411859
0.0,34.50806003335186,1.4557919825376295,2.0207906,2.3898547,1.4704127,1.2726703
0.0,34.59699833240689,1.487030097330889,2.0593805,2.4357178,1.5032322,1.3044133
0.0,34.68593663146193,1.5186932085239118,2.0981832,2.4817407,1.5363188,1.3364401
0.0,34.77487493051696,1.5507822399336177,2.1371818,2.5279408,1.5696223,1.3687172
0.0,34.86381322957199,1.5832980449504728,2.1763973,2.5743017,1.6031845,1.4012697
0.0,34.95275152862702,1.6162414066571191,2.2158134,2.6208303,1.636972,1.4340975
0.0,35.04168982768205,1.649613037980858,2.2554588,2.6675282,1.6710181,1.4671924
0.0,35.13062812673708,1.683413581879396,2.2953005,2.7143905,1.7052896,1.5005543
0.0,35.21956642579211,1.7176436115593052,2.3353505,2.7614179,1.7398114,1.5341916
0.0,35.30850472484714,1.7523036307265265,2.375605,2.8086047,1.7745752,1.5681043
0.0,35.39744302390217,1.7873940738684304,2.4160933,2.855965,1.809581,1.6022756
0.0,35.4863813229572,1.8229153065666868,2.4567819,2.9034846,1.8448372,1.6367307
0.0,35.57531962201223,1.8588676258403893,2.497679,2.9511669,1.880327,1.6714528
0.0,35.66425792106726,1.8952512605187586,2.538768,2.999013,1.9160838,1.7064502
0.0,35.75319622012229,1.9320663716427369,2.5800948,3.0470262,1.9520576,1.7417231
0.0,35.84213451917732,1.9693130528948029,2.621622,3.0951998,1.9882984,1.7772796
0.0,35.93107281823235,2.0069913310563674,2.663362,3.1435392,2.0247812,1.8131115
0.0,36.02001111728738,2.045101166491966,2.7053065,3.1920373,2.061506,1.8492022
0.0,36.10894941634241,2.083642453659607,2.747447,3.2407012,2.0984895,1.8855848
0.0,36.19788771539744,2.122615021646549,2.7898169,3.2895217,2.1357067,1.9222429
0.0,36.28682601445247,2.162018634729746,2.8323789,3.338511,2.1731825,1.9591763
0.0,36.3757643135075,2.2018529929602835,2.875166,3.38766,2.2109005,1.9963851
0.0,36.46470261256253,2.2421177327710247,2.9181786,3.4369695,2.2488687,2.033886
0.0,36.55364091161756,2.2828124276067676,2.9613578,3.4864376,2.2871122,2.0716538
0.0,36.6425792106726,2.3239365885761263,3.0047834,3.5360665,2.3255644,2.109697
0.0,36.73151750972763,2.365489665124418,3.0483925,3.5858548,2.3643003,2.148024
0.0,36.82045580878266,2.4074710457268296,3.0922227,3.6358068,2.403278,2.1866348
0.0,36.90939410783769,2.449880058601048,3.1362617,3.6859164,2.442523,2.2255125
0.0,36.99833240689272,2.4927159724386403,3.180505,3.7361836,2.4819932,2.2646906
0.0,37.08727070594775,2.535977997154447,3.224978,3.7866063,2.5217304,2.3041441
0.0,37.17620900500278,2.579665284653238,3.26963,3.8371966,2.561718,2.343873
0.0,37.26514730405781,2.6237769296128253,3.3145118,3.8879447,2.6019642,2.3838856
0.0,37.35408560311284,2.668311970282936,3.3595853,3.9388492,2.6424775,2.4241903
0.0,37.44302390216787,2.713269389299125,3.404876,3.9899027,2.683216,2.4647703
0.0,37.5319622012229,2.7586481145109225,3.4503877,4.0411263,2.7242384,2.5056424
0.0,37.62090050027793,2.804447019823499,3.496083,4.092497,2.765511,2.54679
0.0,37.709838799332964,2.850664926052147,3.5419993,4.1440296,2.8070173,2.5882127
0.0,37.798777098387994,2.897300601788835,3.5881245,4.19572,2.8487823,2.629936
0.0,37.887715397443024,2.944352764280076,3.63445,4.2475615,2.890831,2.6719263
0.0,37.976653696498055,2.991820080315456,3.6809964,4.2995644,2.93313,2.7142253
0.0,38.065591995553085,3.0397011671260863,3.7277222,4.3517203,2.9756794,2.7567914
0.0,38.154530294608115,3.087994593292226,3.7746983,4.404032,3.018479,2.7996411
0.0,38.243468593663145,3.1366988796595052,3.8218455,4.456499,3.0615458,2.8427746
0.0,38.332406892718176,3.18581250026293,3.8692057,4.5091205,3.1048796,2.8862169
0.0,38.421345191773206,3.2353338832580647,3.916787,4.561892,3.1484637,2.9299345
0.0,38.510283490828236,3.2852614118587375,3.9645643,4.614821,3.1923065,2.9739358
0.0,38.599221789883266,3.3355934252805284,4.012542,4.6679087,3.2363997,3.018221
0.0,38.688160088938304,3.38632821968951,4.060736,4.7211456,3.2807682,3.0627813
0.0,38.777098387993334,3.437464049155448,4.109148,4.7745323,3.3254037,3.1076505
0.0,38.866036687048364,3.4889991266090306,4.1577473,4.828076,3.3702896,3.152795
0.0,38.954974986103394,3.5409316248022833,4.206559,4.8817716,3.4154341,3.1982234
0.0,39.043913285158425,3.5932596772717673,4.255567,4.93562,3.4608374,3.2439604
0.0,39.132851584213455,3.6459813793038336,4.304796,4.989619,3.5064993,3.2899644
0.0,39.221789883268485,3.699094788901359,4.354222,5.043762,3.552445,3.336269
0.0,39.310728182323516,3.752597927751509,4.4038434,5.098072,3.5986242,3.3828404
0.0,39.399666481378546,3.8064887821937887,4.4537024,5.152523,3.6450956,3.4297206
0.0,39.488604780433576,3.8607653041879466,4.5037327,5.207132,3.691809,3.4768763
0.0,39.577543079488606,3.9154254122812375,4.5539675,5.261886,3.7387893,3.5243323
0.0,39.66648137854364,3.9704669925743232,4.604436,5.3167877,3.786045,3.572072
0.0,39.75541967759867,4.025887899685554,4.6550756,5.3718405,3.8335512,3.6200955
0.0,39.8443579766537,4.081685957712935,4.705924,5.4270425,3.8813243,3.668411
0.0,39.93329627570873,4.137858961193356,4.7570014,5.4823976,3.929356,3.7170103
0.0,40.02223457476376,4.194404676058689,4.808263,5.537899,3.9776633,3.76591
0.0,40.11117287381879,4.251320840588114,4.859745,5.5935493,4.026221,3.815085
0.0,40.20011117287382,4.308605166356415,4.9113984,5.64935,4.075062,3.864552
0.0,40.28904947192885,4.366255339177698,4.963281,5.7052894,4.1241536,3.9143195
0.0,40.37798777098388,4.424269020044125,5.0153475,5.7613907,4.1735287,3.9643624
0.0,40.46692607003891,4.4826438460592755,5.067631,5.8176265,4.223138,4.014697
0.0,40.55586436909394,4.5413774313657385,5.1201105,5.8740172,4.2730303,4.0653157
0.0,40.64480266814898,4.600467368066553,5.1727943,5.930549,4.32319,4.116235
0.0,40.73374096720401,4.659911227140071,5.225687,5.9872313,4.3736167,4.1674376
0.0,40.82267926625904,4.7197065593479905,5.2787757,6.0440583,4.424302,4.21892
0.0,40.91161756531407,4.779850896136136,5.332069,6.1010356,4.475263,4.270703
0.0,41.0005558643691,4.840341750527671,5.3855457,6.1581497,4.526474,4.3227735
0.0,41.08949416342413,4.901176618008417,5.4392476,6.2154145,4.577969,4.375119
0.0,41.17843246247916,4.962352977404009,5.493125,6.2728205,4.629714,4.427766
0.0,41.26737076153419,5.023868291748549,5.5472145,6.3303704,4.681743,4.4806876
0.0,41.35630906058922,5.085720009144545,5.601509,6.388072,4.734022,4.533914
0.0,41.44524735964425,5.147905563613744,5.6559997,6.4459066,4.7865767,4.587424
0.0,41.53418565869928,5.210422375938709,5.710695,6.503889,4.8393984,4.6412177
0.0,41.62312395775431,5.273267854494925,5.7655816,6.5620193,4.892487,4.6953034
0.0,41.71206225680934,5.336439396073047,5.8206897,6.620288,4.9458427,4.749669
0.0,41.80100055586437,5.399934386691228,5.8759604,6.6787024,4.9994655,4.8043265
0.0,41.8899388549194,5.463750202397218,5.931444,6.737262,5.0533385,4.8592677
0.0,41.97887715397443,5.527884210060126,5.9871283,6.7959533,5.1074953,4.914497
0.0,42.06781545302946,5.5923337681515335,6.043012,6.854791,5.161911,4.9700055
0.0,42.15675375208449,5.657096227515954,6.0990925,6.91377,5.216602,5.0258183
0.0,42.24569205113952,5.72216893213027,6.15536,6.972897,5.271568,5.081903
0.0,42.33463035019455,5.78754921985222,6.211833,7.0321536,5.3267846,5.1382794
0.0,42.42356864924958,5.853234423157595,6.2685137,7.091555,5.3822765,5.1949477
0.0,42.51250694830461,5.919221869866149,6.3253784,7.151099,5.438019,5.251888
0.0,42.60144524735965,5.9855088838560135,6.3824472,7.2107844,5.4940615,5.309128
0.0,42.69038354641468,6.052092785766597,6.4396915,7.2706,5.5503545,5.3666306
0.0,42.77932184546971,6.118970893689767,6.497157,7.330569,5.6068892,5.424434
0.0,42.86826014452474,6.1861405238493,6.5548143,7.3906574,5.663725,5.4825253
0.0,42.95719844357977,6.253598991268493,6.612647,7.4508977,5.7208104,5.540892
0.0,43.0461367426348,6.321343610425867,6.6706967,7.5112743,5.7781634,5.5995464
0.0,43.13507504168983,6.389371695898845,6.728917,7.571789,5.835775,5.6584806
0.0,43.22401334074486,6.45768056299552,6.787359,7.6324425,5.893678,5.7177067
0.0,43.31295163979989,6.526267528374202,6.845972,7.693221,5.9518237,5.777196
0.0,43.40188993885492,6.595129910650996,6.904789,7.7541556,6.010245,5.836985
0.0,43.49082823790995,6.664265030995132,6.9637985,7.8152156,6.068941,5.89705
0.0,43.57976653696498,6.733670213712227,7.023,7.876409,6.127879,5.9573903
0.0,43.66870483602001,6.8033427868153,7.0823927,7.937744,6.1871095,6.0180225
0.0,43.75764313507504,6.87328008258369,7.1419816,7.999214,6.246582,6.07893
0.0,43.84658143413007,6.943479438109723,7.2017584,8.060824,6.3063464,6.1401215
0.0,43.9355197331851,7.013938195833326,7.2617273,8.122557,6.3663445,6.201588
0.0,44.02445803224013,7.084653704064348,7.3218966,8.184434,6.426626,6.26333
0.0,44.113396331295164,7.155623317492978,7.3822494,8.246452,6.487175,6.3253517
0.0,44.202334630350194,7.226844397687788,7.4427853,8.308587,6.547982,6.387657
0.0,44.291272929405224,7.29831431358204,7.5035095,8.370867,6.609057,6.450242
0.0,44.380211228460254,7.370030441947716,7.564442,8.433271,6.6703815,6.5130982
0.0,44.469149527515285,7.441990167857799,7.6255374,8.49582,6.7319903,6.576234
0.0,44.55808782657032,7.514190885136507,7.6868415,8.558494,6.7938657,6.6396446
0.0,44.64702612562535,7.586629996797765,7.7483206,8.621305,6.855992,6.7033353
0.0,44.73596442468038,7.6593049154718535,7.8100085,8.684246,6.918368,6.767293
0.0,44.82490272373541,7.732213063820414,7.871876,8.747316,6.981028,6.831526
0.0,44.91384102279044,7.805351874939763,7.933935,8.81052,7.043938,6.896038
0.0,45.00277932184547,7.878718792752707,7.9961777,8.873859,7.107124,6.960818
0.0,45.0917176209005,7.952311272388862,8.058608,8.937333,7.1705766,7.025885
0.0,45.180655919955534,8.026126780553632,8.121205,9.000923,7.2342715,7.0912027
0.0,45.269594219010564,8.100162795885893,8.184015,9.0646515,7.298225,7.1568084
0.0,45.358532518065594,8.174416809304525,8.246993,9.128514,7.3624454,7.222677
0.0,45.447470817120625,8.248886324343804,8.310154,9.192497,7.426933,7.288817
0.0,45.536409116175655,8.323568857477895,8.373519,9.256617,7.4916873,7.3552237
0.0,45.625347415230685,8.398461938434494,8.437059,9.320864,7.5566754,7.42191
0.0,45.714285714285715,8.473563110497626,8.500795,9.385237,7.621964,7.4888506
0.0,45.803224013340746,8.548869930799889,8.564707,9.44973,7.6874695,7.556075
0.0,45.892162312395776,8.624379970604199,8.628794,9.514363,7.753267,7.623558
0.0,45.981100611450806,8.700090815575063,8.693065,9.579123,7.8192983,7.6913085
0.0,46.070038910505836,8.776000066039654,8.757519,9.644009,7.885588,7.759309
0.0,46.15897720956087,8.852105337238765,8.822161,9.709025,7.9521365,7.8275976
0.0,46.2479155086159,8.928404259567582,8.886986,9.774164,8.018961,7.8961444
0.0,46.33685380767093,9.004894478806847,8.951986,9.839434,8.086035,7.9649506
0.0,46.42579210672596,9.081573656344041,9.017171,9.904819,8.153351,8.034023
0.0,46.51473040578099,9.158439469385002,9.08253,9.970339,8.220951,8.103351
0.0,46.603668704836025,9.235489611156215,9.148082,10.03598,8.288785,8.172949
